Gene	1.ctrl	2.ctrl	3.dox	4.dox	5.acti	6.acti	7.fccp	8.fccp	9.mb	10.mb
WDR91	4.253165696	4.322743428	4.485667944	4.437732855	4.48618519	4.221727548	4.280860353	4.312360164	4.121696536	4.356866447
WDR92	3.281580792	3.390296006	3.260187416	2.993814976	3.030919754	3.360556623	2.983497906	3.020339995	3.591012941	3.182328826
WDSUB1	2.890221916	2.820833681	3.137177306	3.358319293	3.443184035	3.813295673	3.069201258	3.052549833	3.559489847	2.911011986
WDTC1	6.027726831	6.122606809	6.341646051	6.161096292	5.85233982	5.961750828	5.968299187	6.027596472	6.120439208	6.490119109
WDYHV1	3.024672256	2.557074822	2.652068985	3.111532932	3.215795951	3.001191059	3.362520833	3.003961329	3.586551593	2.594383011
WEE1	5.708084451	5.389325268	5.580547046	5.658273209	4.923247412	5.037743082	5.6253611	5.544531981	4.622130565	4.86044997
WFDC1	6.178890922	6.581525465	6.013268098	6.156538028	6.295293041	6.528783895	6.722511885	6.867542544	6.626684219	6.68506765
WFDC2	1.481876474	0.687635433	0.936270024	0.928253583	0.926886858	0.91431396	0.976834412	1.005402747	0.569188653	1.549321133
WFS1	4.954207566	5.363879362	5.22796137	5.365078649	5.09436373	5.343334892	5.297544606	5.57071669	5.56558877	5.904855619
WHAMM	3.807365722	3.632110183	3.66084582	3.60385084	3.579930301	3.619227875	3.805489124	3.723795287	3.604314799	3.091176267
WHSC1	7.692777365	7.79290262	7.789872357	7.824912627	7.642137325	7.596489111	7.679268571	7.638983233	7.528381914	7.519554562
WHSC1L1	5.821510529	5.844586171	5.800034888	5.677491018	6.078489714	5.963388153	5.886953464	5.66314512	5.994759394	5.605498713
WI2-3658N16.1	2.370847078	2.399031787	2.278003698	2.521200981	2.373348819	1.753143541	2.785940879	2.549505717	2.004952246	2.128256851
WIBG	4.309448195	4.377455946	4.177670128	4.326187712	4.360177858	4.589299846	4.518234067	4.153134948	4.336192683	4.248543318
WIPF1	6.202050832	6.18043587	5.841670421	5.89010928	5.728341781	5.642126539	6.065350093	5.938476555	6.086085412	5.890509139
WIPF2	5.911041763	6.04556697	6.08089072	5.976140456	5.996151659	6.332442125	5.972349645	5.810904153	6.718235241	6.210094592
WIPI1	3.054918572	2.399031787	2.899229082	3.16438312	2.869512898	3.045148618	3.01525494	2.865773626	3.839964537	3.603261015
WIPI2	6.678763412	6.828881807	6.889839542	6.830852696	6.676541143	6.801987409	6.704362438	6.614638331	6.795650635	6.924797342
WISP2	6.469021679	6.650963533	6.716718152	6.417722368	5.926892005	5.819838507	6.075741309	6.251651366	6.277458125	6.645567972
WIZ	5.546107523	5.782988504	5.932333338	5.797784615	5.948947559	5.734196744	5.717527782	5.804613621	5.523030914	5.674109946
WLS	6.540239772	6.609462425	6.607034144	6.634583716	6.418352926	6.528230875	6.452211715	6.413347436	6.895963146	6.789271844
WNK1	8.383864827	8.452393438	8.427146628	8.477809199	8.596953881	8.511432221	8.438337687	8.377737247	7.974706359	8.023015322
WNK2	3.125022877	3.309666063	3.701213943	3.33083932	3.859724756	3.82414961	3.730944494	4.061139851	3.245367844	3.134431718
WNT10B	2.863128226	3.35629057	2.780935455	2.878342017	3.221382565	2.825082994	3.20620687	3.492906957	1.725446329	2.425550582
WNT11	2.45491147	2.17024922	2.56724764	2.637919077	1.997068862	2.485503536	2.501995689	2.871803602	3.338520841	2.76136646
WNT2B	1.517066003	0.953315162	1.641914889	1.255020548	1.661204993	1.523815853	1.617441264	1.929335997	1.977954105	1.415443789
WNT3	2.97491917	3.043743347	3.240400364	3.215365473	3.423931242	3.278754798	3.503541876	3.807968829	2.180991174	2.395386055
WNT4	1.311950952	1.416346241	1.204833309	1.022876879	1.93041474	1.643031587	1.369735919	1.690962608	0.456352416	1.000325041
WNT5A	8.022570725	7.941257947	8.007984644	7.92880531	7.879707276	7.695615704	8.565610417	8.519991021	7.565410152	7.491905669
WNT5A-AS1	1.351479443	1.640107526	1.81242828	1.569095775	1.677554517	1.251015721	1.997270481	1.744523787	1.293409806	1.585395872
WNT5B	1.16439326	1.640107526	1.595940332	1.367482488	1.709708	1.207465299	1.186619314	1.247240245	1.226167102	1.97351742
WNT7B	7.384609255	7.80765756	7.61386315	7.541004069	7.470673646	7.343404958	7.741408127	7.951655786	6.906292609	7.258382799
WNT9A	3.266150739	3.273681431	3.768385903	4.062229303	3.526776846	2.988381766	3.854591853	4.031818709	3.999491088	4.088074622
WRAP53	5.58911362	5.760413421	5.411685101	5.384142781	5.06825066	5.091139443	5.217902153	5.33898884	5.324349184	5.677247405
WRAP73	4.973337509	5.255818829	5.184612833	5.266994344	5.282484127	5.16699159	5.164026637	5.463997813	4.615576591	4.944446058
WRB	4.789488642	4.256686017	4.50030095	4.340037497	4.352561213	4.185710872	4.411899271	4.524341577	4.401145828	4.596674817
WRN	3.807365722	3.687861901	3.619315559	3.803649013	4.319083028	4.050522469	3.858973965	3.974131153	3.805827697	3.567635768
WRNIP1	5.845068822	5.714175035	5.954515564	5.878293586	5.988800297	5.918514772	5.908252581	5.810119335	5.779068281	5.648761571
WSB1	6.978475455	6.623826268	7.035810671	7.272413479	7.097699211	6.743632337	6.882804167	6.961718222	7.973852552	7.30171862
WSB2	5.523573334	5.423938396	5.478666149	5.463258393	5.301069969	5.4522913	5.875103515	5.526489205	5.291832608	5.656200965
WSCD1	1.551417604	1.898220792	1.671770322	1.674880741	1.541256356	1.139570866	1.596599916	1.635336001	1.203037886	1.567471256
WTAP	5.581861277	5.305672721	5.379254798	5.451610958	5.522002837	5.490266448	5.576971358	5.463997813	5.333696757	5.30779223
WTIP	1.517066003	1.459696894	1.671770322	1.773436158	2.516551286	2.237449031	2.089660203	2.431992047	1.908162009	1.753364317
WWC1	5.182320036	5.752809204	5.498585245	5.352607423	5.734215389	5.809862321	5.804158297	5.791949671	4.900746497	4.980451532
WWC2	5.34904467	5.252741289	5.14125576	5.217835097	5.379368074	5.19094877	5.292693706	5.117095859	5.143308284	4.966840905
WWC3	4.93482055	5.006420012	5.263932969	5.290959754	5.845120653	5.77951305	5.452011535	5.54169808	5.271131176	5.321225394
WWOX	1.408812796	1.640107526	2.023964957	1.645439592	1.410423139	1.675358966	1.810800188	1.649445018	1.534833008	1.903800253
WWP1	4.639882006	4.290092765	4.407974588	4.200236902	4.380294482	4.293776018	4.381761912	4.305693911	4.761242848	4.747575489
WWP1P1	3.153256584	2.985610439	3.184543625	3.127592262	3.005241692	2.902228701	3.142928009	3.318453265	3.025686808	3.182328826
WWP2	5.419317764	5.553389752	5.645932132	5.609554478	5.576419529	5.530584738	5.239909748	5.340076637	4.790631572	4.949645041
WWTR1	6.229493322	6.150984818	6.128765	6.062211031	5.814029677	5.680459202	5.919834433	5.792744433	5.970995098	5.988061699
XAB2	5.753977362	6.178815378	6.154103595	6.132865294	5.928600609	5.917670478	5.815476061	5.91457899	5.916049469	6.261169082
XBP1	6.444669426	6.357042856	7.008286119	6.795269745	7.508864287	7.53725751	6.457278319	6.579146495	6.916992905	6.640754505
XIAP	4.955811452	4.852296684	4.921228623	4.841450457	5.172867555	4.988740176	4.979132879	4.987029837	5.485183739	4.767339073
XK	2.508350806	2.464340821	2.787768065	2.376391914	2.97248775	2.888505573	2.840141824	2.835239803	2.348445614	1.918015816
XKR8	2.696617693	3.113262719	3.225379918	2.76655565	2.925345845	3.057465784	2.942792605	3.159937362	3.032263153	3.405572491
XPA	3.542909074	3.477243327	3.303740298	3.424812917	3.605790243	3.538050365	3.440613029	3.300683355	3.187623877	2.882298952
XPC	5.679248809	5.740778148	5.886918705	6.110818677	6.434075685	6.098415691	6.181868062	6.283099394	6.001477909	5.893209994
XPNPEP1	5.35877621	5.180083025	5.428177636	5.224072393	5.423658388	5.416878983	5.410819306	5.334629432	5.36399063	4.944446058
XPNPEP3	3.880122105	3.593708282	3.812607417	3.724907532	4.188270606	4.009903288	4.143919767	3.993617765	3.685826065	3.826917275
XPO1	7.87483398	7.56531739	7.723493816	7.637154773	7.402843643	7.439767124	7.701094357	7.561824529	7.546871306	7.452773115
XPO4	4.849389364	4.746876575	4.758596291	4.761373649	5.188638918	5.03618805	5.093258661	5.065415756	4.749317656	4.498399174
XPO5	6.351483859	6.343364946	6.427822921	6.514025149	6.926147386	6.801987409	6.661731322	6.698878451	5.898159528	5.956558471
XPO6	7.098769696	7.313191663	7.305011113	7.348323615	7.541890057	7.4391789	7.58652511	7.637877932	7.021085439	7.147379079
XPO7	6.693258127	6.590694918	6.74814826	6.593741154	6.633714917	6.632763339	6.749314999	6.651908406	6.448852701	6.392323442
XPOT	6.5535415	6.314876287	7.135593876	7.250276094	7.907264077	7.862630207	7.558845692	7.459935037	6.44207767	6.194120858
XPOTP1	4.081609163	4.247439211	4.877060179	5.005411256	5.579685414	5.724573988	5.368416289	5.136008383	3.517920964	3.893177176
XPR1	6.036848222	6.011377523	5.911369758	5.867177607	6.001031839	5.883487038	6.031780221	5.731888021	6.035427642	5.886900117
XRCC1	5.56093712	6.105649335	5.777900033	5.878293586	5.547801152	5.624642342	5.359165483	5.600979238	6.444545	6.148128453
XRCC2	4.397058653	4.048846843	4.175066684	4.179845428	4.210913047	3.772784321	4.545676959	4.30791942	4.827017959	4.629440532
XRCC3	4.553541128	4.976884469	4.869028666	4.974668005	4.75818645	4.430271375	4.8769671	5.110736185	4.367735337	4.460052088
XRCC4	2.876738672	3.029428246	2.930437356	2.78016552	2.91158887	2.902228701	2.785940879	2.38216862	2.204473673	3.033585669
XRCC5	9.304972608	9.19664653	8.938914371	8.94899693	8.756488822	8.952319222	9.052127257	8.970414495	8.956466647	8.953120327
XRCC6	9.057629939	9.150989951	9.048850088	8.871946009	8.857933226	9.283897502	9.003352608	8.912269755	9.190085442	8.955921889
XRCC6BP1	2.341700686	2.157141386	2.316312119	2.569027194	2.191761492	2.720526072	2.059516279	2.495854706	2.316473644	2.558535103
XRCC6P1	2.271311243	2.596450967	2.306829955	2.312265139	2.489025412	2.556648411	2.433132002	2.295103996	2.095655099	2.188134352
XRCC6P2	7.064986541	7.281832072	7.035451894	6.919997206	6.775746602	7.274512152	7.092713725	6.957117171	6.715683944	6.733596431
XRN1	4.452642886	4.066481147	4.146114369	4.353755588	4.249701847	4.399154857	4.297098901	4.148175133	4.918604585	4.27086839
XRN2	6.373851674	6.250764873	6.248136063	6.185592948	6.006704596	6.126455013	6.053928204	6.019471468	6.285049906	6.057930053
XRRA1	2.74935922	3.350544246	2.996807922	2.826813729	3.297405262	3.320235411	2.999463802	3.073630359	3.617495132	3.420627474
XXYLT1	5.176829277	5.386520007	5.151886833	5.146070485	5.098923252	5.083631325	5.348297368	5.446933259	4.650192023	4.79840824
XXbac-B562F10.11	2.517068035	2.576897229	2.598671787	2.689315941	2.758619196	2.720526072	2.700618951	2.835239803	2.180991174	2.932177855
XXbac-BPG181B23.7	1.499578527	1.25345733	1.499347858	2.011281893	1.787089701	1.293289924	2.231599123	1.929335997	1.478158167	1.9460335
XXbac-BPG299F13.17	1.119305205	1.012737334	1.413599815	1.154103995	0.926886858	0.647259696	1.26795925	1.301856923	2.450174225	1.176212171
XXyac-YM21GA2.1	1.024667968	1.348775468	1.686469502	1.454936051	0.813099447	1.432195903	0.876662512	1.027178303	0.290708723	1.026803161
XXyac-YRM2039.2	2.208117309	2.143913366	2.335091504	2.235307647	2.525611096	2.351877353	2.190464202	2.221459621	2.685311998	2.040020289
XYLB	2.923388816	2.761442676	3.194861574	3.371865454	3.226947629	3.385196855	3.6773652	3.520036705	3.222546846	2.911011986
XYLT2	5.045912129	5.432123424	5.628910645	5.503812236	5.27310064	5.060869644	5.256613131	5.509185358	5.095439319	5.491300759
YAE1D1	3.296847561	3.503373731	3.592250859	3.200259042	3.684749782	3.877227198	3.611366866	3.569105734	3.902321126	3.71331849
YAF2	3.793081488	3.574117081	3.568641448	3.796969992	3.902083004	4.077988147	3.531262989	3.546665682	3.902321126	3.64231522
YAP1	6.144845487	6.081568948	6.057051498	6.032666882	6.416527686	6.081175933	6.167807657	5.992744665	5.672594905	5.833528621
YAP1P1	2.968577637	2.925036375	2.344390317	2.607705848	3.105320578	2.810602274	2.892379999	2.658164167	2.145034827	2.663512408
YARS	7.930952792	8.158672784	8.980137983	8.964819492	9.325825383	9.585116452	8.945292311	8.934855902	8.311880186	8.3792239
YARS2	5.134968641	5.042508922	5.384898495	5.168235966	5.256871292	5.42165115	5.193820094	5.192507396	5.057256952	5.061126328
YBEY	3.336786339	3.523942553	3.576554259	3.480061354	3.38463729	3.610894812	3.240198365	3.159937362	2.944339621	3.30639272
YBX1	9.884392696	9.974580861	9.963938144	9.890838127	9.94023319	10.41878116	10.04998939	9.918666271	10.09277855	10.02455772
YBX1P1	7.321939653	7.451146188	7.442334702	7.320650742	7.324546464	7.96200123	7.441760476	7.329637383	7.242835559	7.276770221
YBX1P10	5.366032028	5.158868083	5.397237457	5.361688083	5.492272982	5.991744573	5.605938835	5.507249834	4.577864278	5.220159654
YBX1P2	5.461702493	5.574495513	5.660895568	5.370711944	5.529903447	6.025052575	5.596784846	5.411151673	5.396212913	5.5800222
YBX3	7.678034896	7.878252036	7.996049562	7.977243808	8.028532957	8.341791523	7.911902521	7.864568239	8.061254141	7.917300883
YBX3P1	5.250554787	5.612205182	5.72281359	5.758790684	5.720472918	6.105106001	5.622786522	5.536962507	5.212983098	5.410654149
YDJC	4.24269236	4.525054329	5.050425237	4.749315358	4.97542455	5.097117929	4.773989465	5.030802862	4.66296164	4.146592606
YEATS2	5.628865422	5.516657483	5.795804477	5.865582595	5.766099627	5.569806838	5.776627826	5.85646866	5.180787788	5.58559897
YEATS4	4.197312437	4.001962668	4.127382979	4.111509388	3.838069942	3.761535444	4.043543477	3.839079078	3.656328688	3.81936364
YES1	4.881810851	4.582563307	4.751623779	4.636000071	4.853007338	5.149837873	4.938302471	4.620587242	4.89894847	4.44540501
YIF1A	5.982808375	6.36988234	6.517386062	6.48107147	6.275961198	6.554539563	6.559762568	6.710701276	6.542811481	6.618076842
YIF1B	5.426276115	5.914412561	5.517205611	5.30161566	5.178622564	5.772992422	5.246614326	5.619015932	6.42593634	6.323237744
YIPF1	4.380434817	4.222487334	4.164605672	4.29097015	4.450952317	4.766685115	4.369528454	4.285508319	5.032869407	4.674097212
YIPF2	5.036848045	5.417081887	5.54771525	5.361688083	5.420019021	5.448788929	5.264892857	5.550183136	5.642822935	5.876018561
YIPF3	7.163010493	7.396421674	7.243593081	7.176613371	6.927429689	7.031209583	6.94389705	7.080704299	7.371261393	7.651698466
YIPF4	5.379240317	5.235696463	5.313306024	5.126225833	5.27310064	5.267165721	5.074539698	5.187681332	5.686211495	5.251369987
YIPF5	6.746120389	6.683325732	6.578751304	6.423154191	6.323488971	6.644547789	6.416981538	6.408688992	7.632680503	7.212984383
YIPF6	5.850252164	5.544608594	5.476553314	5.542259164	5.516332936	5.477718805	5.678392293	5.649170098	5.810014544	5.754535626
YJEFN3	1.856272941	1.522374196	1.743812833	2.089886375	2.561291893	2.040558527	2.059516279	2.472236249	2.145034827	1.769133729
YKT6	6.848958174	7.001985436	6.992846834	6.948905258	7.233139179	7.221107223	7.009915647	7.093661501	6.688359131	6.993950255
YLPM1	6.36059373	6.501462494	6.349171716	6.475330968	6.273946487	6.208135095	6.32257001	6.241208587	6.285738091	6.136017539
YME1L1	7.024673596	6.918513905	6.843045097	6.957166399	7.106405583	7.146679023	7.111199853	6.989020571	7.125108453	6.895911261
YOD1	4.527892532	4.238132756	4.029894507	4.156555144	4.072494246	4.229912934	4.363372604	4.475679735	4.09367471	3.99391455
YPEL2	3.418153953	3.036603551	2.97900755	3.429138729	2.890704271	2.503621364	2.599494661	2.608473372	2.701906635	3.097435588
YPEL3	4.468459597	4.70470666	4.625719368	4.844692438	3.819772611	3.502454917	3.687256062	3.814244779	4.962306001	4.802245259
YPEL5	4.810915206	4.305025641	4.642778327	4.768219119	4.851206764	4.709295603	4.341617895	4.208979952	4.977719981	5.05470712
YRDC	4.67341164	4.488892357	4.31643845	4.580689037	5.291806977	4.878513747	4.946561521	5.066730579	4.190928829	3.987188496
YTHDC1	5.760415923	5.539566687	5.62986157	5.640662292	5.486484791	5.4522913	5.492060208	5.439847586	5.616805787	5.450318781
YTHDC2	5.925028653	5.805215771	5.442320231	5.399655676	5.415152206	5.28822236	5.687044357	5.514976398	5.403840341	5.647695662
YTHDF1	6.512172988	6.518218989	6.787881958	6.829216991	6.893713679	6.703048324	6.837446821	6.947513998	6.478049717	6.729068333
YTHDF2	6.598898254	6.571062474	6.674024346	6.599510002	6.606221508	6.689262591	6.659848911	6.546062701	6.515495445	6.252781247
YTHDF3	5.88854476	5.606189253	5.796651552	5.694660688	5.607684279	5.424031327	5.531027107	5.668351048	5.884594967	5.94619168
YWHAB	8.330619445	8.322107706	8.47012425	8.222038687	8.223820969	8.725320448	8.326892309	8.198175536	8.991373871	8.436974102
YWHAE	9.552415719	9.319852014	9.307022951	9.38441213	9.408959363	9.326187337	9.525278123	9.359429956	8.692435156	9.041496569
YWHAEP1	5.180949304	4.958112905	4.965592196	5.045408977	4.893812177	5.048581628	5.261586666	4.973073847	4.325523328	4.464901586
YWHAEP5	5.790388007	5.503771179	5.626054103	5.796110964	5.842404124	5.471979053	5.937552754	5.726906776	4.550637534	5.207194601
YWHAG	8.475185953	8.513133196	8.484520745	8.404872903	8.625413103	8.608800049	8.72308714	8.604799324	7.955156115	8.234977428
YWHAH	7.04628883	6.746497573	7.086911072	6.991209437	6.709214066	6.673344458	7.0716297	6.977532572	6.671607018	6.923917109
YWHAQ	8.616750553	8.562746918	8.188725781	8.07399494	7.962724515	8.31334592	8.08438163	7.972849534	8.513347836	8.357059238
YWHAQP6	2.119307882	2.295166335	1.940582598	2.056721734	1.449030244	2.052914776	2.14812191	1.649445018	1.106624419	1.9460335
YWHAZ	8.901710779	8.785925389	8.571723435	8.533991085	8.577346677	8.629444163	8.614700285	8.479718392	8.313568363	8.398679156
YWHAZP2	4.237427042	3.793290535	4.206002161	4.036943292	3.898600265	4.122633323	4.004520226	4.110422842	3.527262554	3.928714398
YWHAZP3	4.740082701	4.785721124	4.875457449	4.634127678	4.879749712	4.713193416	5.061290395	4.88190348	3.862281787	4.556347656
YWHAZP4	3.078667198	2.699501376	2.97900755	2.5130735	2.383350783	2.994800629	2.385326171	2.103425559	2.676942547	2.164480726
YWHAZP5	2.665590759	1.974925473	2.606422029	2.245154845	2.719675958	2.215632412	2.567721536	2.286101427	1.315145154	1.987065499
YY1	7.222848085	7.172085343	7.225778521	7.130540019	7.018889474	7.040546796	7.016305301	6.993866766	7.063438326	6.869638437
YY1AP1	5.761333377	5.912463716	5.758032037	5.811104389	5.947262897	5.936131759	5.674668323	5.682142378	5.880044957	5.853081572
YY2	2.153255276	1.658828448	2.091789813	2.067861539	2.363277027	2.530378504	2.176487731	2.113639067	1.936485272	1.512321155
Y_RNA	3.245317218	3.267595753	3.126436878	3.17472474	2.727549156	3.169514693	3.199311398	3.189206487	4.441231844	3.027042462
Z83851.3	1.142025365	1.56269565	0.834358329	1.067958605	1.559014632	1.229404835	1.00873685	0.914856984	1.49729823	0.45474157
Z83851.4	1.250550204	1.371652509	1.413599815	1.504971673	1.505070272	1.977138188	1.369735919	1.454299046	1.849790696	1.37479484
Z98049.1	1.142025365	0.922660326	1.48260113	0.928253583	1.006699726	1.251015721	1.186619314	1.371604475	1.029835588	1.078344658
ZADH2	5.271313351	5.419828402	5.501705377	5.405155817	5.241832283	5.481151727	5.291073108	5.283525913	5.396212913	5.3646878
