hmdb_id	DMSO	DMSO.1	DMSO.2	DMSO.3	DMSO.4	DMSO.5	DMSO.6	DMSO.7	Dox	Dox.1	Dox.2	Dox.3	Dox.4	Dox.5	Dox.6	Dox.7	Acti	Acti.1	Acti.2	Acti.3	Acti.4	Acti.5	Acti.6	Acti.7	FCCP	FCCP.1	FCCP.2	FCCP.3	FCCP.4	FCCP.5	FCCP.6	FCCP.7	MB	MB.1	MB.2	MB.3	MB.4	MB.5	MB.6	MB.7
HMDB29585	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB29763	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB31683	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB32214	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB32235	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB32248	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB33378	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB34160	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB34844	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB36182	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB37186	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB37305	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB37329	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB37498	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB37742	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB37813	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB38081	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB38269	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB38895	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB38924	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB39220	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB40158	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB40163	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB40361	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB41264	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB41449	13.96181141	13.67716906	13.82257083	13.83377956	13.73893668	13.5951409	13.87036472	13.80211242	14.23698583	14.23915097	14.17476967	13.79085755	13.88531506	13.99090169	13.95237725	13.89273253	14.01070293	14.1585308	14.3079123	13.90359945	14.02297459	14.06221482	14.01358439	14.0202855	14.28446266	14.23631323	14.10000522	14.31536187	14.1077892	14.38012281	14.22181366	14.13803176	13.97987173	13.97692207	13.85135865	13.8793918	13.91960824	13.65093954	13.59758704	13.76393851
HMDB03484	13.80745555	13.62730588	14.04712391	14.07614753	13.91550596	14.14736394	14.07923476	14.07589692	14.04831657	14.12517128	13.9822806	14.08356243	13.84784036	14.03204573	13.95936808	14.13482737	14.35080109	14.2438434	14.13875177	14.39231742	14.32916565	14.10410729	14.18231675	14.01967759	13.52979655	13.37585398	13.2708793	13.44164739	13.15212637	13.45442782	13.10689005	13.50432245	13.88321604	13.93350625	14.07765025	13.68562484	13.92044591	13.94407145	13.67430263	13.81738343
HMDB11185	13.80745555	13.62730588	14.04712391	14.07614753	13.91550596	14.14736394	14.07923476	14.07589692	14.04831657	14.12517128	13.9822806	14.08356243	13.84784036	14.03204573	13.95936808	14.13482737	14.35080109	14.2438434	14.13875177	14.39231742	14.32916565	14.10410729	14.18231675	14.01967759	13.52979655	13.37585398	13.2708793	13.44164739	13.15212637	13.45442782	13.10689005	13.50432245	13.88321604	13.93350625	14.07765025	13.68562484	13.92044591	13.94407145	13.67430263	13.81738343
HMDB60483	13.80745555	13.62730588	14.04712391	14.07614753	13.91550596	14.14736394	14.07923476	14.07589692	14.04831657	14.12517128	13.9822806	14.08356243	13.84784036	14.03204573	13.95936808	14.13482737	14.35080109	14.2438434	14.13875177	14.39231742	14.32916565	14.10410729	14.18231675	14.01967759	13.52979655	13.37585398	13.2708793	13.44164739	13.15212637	13.45442782	13.10689005	13.50432245	13.88321604	13.93350625	14.07765025	13.68562484	13.92044591	13.94407145	13.67430263	13.81738343
HMDB14904	13.21158415	13.1616043	13.39673856	13.38572761	13.13233906	13.21583631	13.24376903	13.24347154	13.37788833	13.38019047	13.42718187	13.31769525	13.30591924	13.40673648	13.26927281	13.30135329	13.52147776	13.38248894	13.15165083	13.39392668	13.23989682	12.95255926	13.23691111	13.16474983	13.34900472	13.19706308	13.12799432	13.11731843	13.17164594	12.94672355	13.23974768	13.05086896	13.54170165	13.45763738	13.50370153	13.30848124	13.08331311	13.09143539	13.3524573	13.04763517
HMDB29414	13.21158415	13.1616043	13.39673856	13.38572761	13.13233906	13.21583631	13.24376903	13.24347154	13.37788833	13.38019047	13.42718187	13.31769525	13.30591924	13.40673648	13.26927281	13.30135329	13.52147776	13.38248894	13.15165083	13.39392668	13.23989682	12.95255926	13.23691111	13.16474983	13.34900472	13.19706308	13.12799432	13.11731843	13.17164594	12.94672355	13.23974768	13.05086896	13.54170165	13.45763738	13.50370153	13.30848124	13.08331311	13.09143539	13.3524573	13.04763517
HMDB32581	13.21158415	13.1616043	13.39673856	13.38572761	13.13233906	13.21583631	13.24376903	13.24347154	13.37788833	13.38019047	13.42718187	13.31769525	13.30591924	13.40673648	13.26927281	13.30135329	13.52147776	13.38248894	13.15165083	13.39392668	13.23989682	12.95255926	13.23691111	13.16474983	13.34900472	13.19706308	13.12799432	13.11731843	13.17164594	12.94672355	13.23974768	13.05086896	13.54170165	13.45763738	13.50370153	13.30848124	13.08331311	13.09143539	13.3524573	13.04763517
HMDB35177	14.97149865	14.96077124	14.86360554	15.00263924	15.00457162	14.91214086	14.96054501	15.10181157	14.95137579	14.88235647	14.94745431	14.87277106	14.8347673	14.97674311	14.89458096	14.79472046	14.9980174	15.08040118	14.7990286	14.98872906	15.096921	15.08256489	15.0326054	15.00439605	15.02163067	14.94932518	15.10819772	15.08010966	14.95069258	15.07041449	14.87454917	14.97289006	15.03346602	15.10304187	15.24818702	15.16882879	15.03066714	15.11215439	15.15097689	15.18712006
HMDB60477	14.84588203	14.79233277	14.78012962	14.85705764	14.82605188	14.64148732	14.91932891	14.8494051	14.6936503	14.64869462	14.35954368	14.37170859	14.59904111	14.73015167	14.56408993	14.55782266	14.37347693	14.21879025	14.27102525	14.28330544	14.23077102	14.17656276	14.13538865	14.10312386	14.22045391	14.0871313	14.28178517	14.18091924	14.28033581	13.93479659	14.08356243	14.17406742	14.9558315	14.69940978	14.75300777	14.52851516	14.80705299	14.87469324	14.64346165	14.80629787
HMDB33091	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB00122	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB00143	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB00169	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB00211	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB00346	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB00516	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB00660	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB01151	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB01266	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB03345	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB03418	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB03449	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB06088	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB12326	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB32222	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB33704	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB34220	14.48142105	14.63271126	14.6002033	14.52252023	14.43814208	14.6811835	14.64481391	14.6075615	14.4763665	14.58818758	14.49579258	14.40047922	14.50866138	14.3746999	14.69266998	14.59764523	14.43104049	14.15006458	14.21871458	14.40214604	14.39687232	14.36639052	14.19244694	14.3335048	14.18239435	14.1711768	14.10427113	14.28069829	14.00544911	13.98584194	13.88054013	14.04550372	14.43143231	14.3984097	14.39144499	14.44365586	14.3783626	14.37415649	14.43788209	14.39807562
HMDB00603	14.54556784	14.66277962	14.6343573	14.54984482	14.66860803	14.55440898	14.45513454	14.53915881	14.8376772	14.78978834	14.77262387	14.76321237	14.78432812	14.67964503	14.74130897	14.53746109	14.82162452	14.62193739	14.72557928	14.71446019	14.66711154	14.77807713	14.64818903	14.596248	15.02941665	14.71198954	14.90486978	14.92165501	14.61867227	14.71306426	14.63741734	14.72163326	14.97929121	14.83560635	14.84023701	14.80670065	14.76875294	14.72478028	14.49204094	14.59257383
HMDB13227	14.54556784	14.66277962	14.6343573	14.54984482	14.66860803	14.55440898	14.45513454	14.53915881	14.8376772	14.78978834	14.77262387	14.76321237	14.78432812	14.67964503	14.74130897	14.53746109	14.82162452	14.62193739	14.72557928	14.71446019	14.66711154	14.77807713	14.64818903	14.596248	15.02941665	14.71198954	14.90486978	14.92165501	14.61867227	14.71306426	14.63741734	14.72163326	14.97929121	14.83560635	14.84023701	14.80670065	14.76875294	14.72478028	14.49204094	14.59257383
HMDB30989	14.54556784	14.66277962	14.6343573	14.54984482	14.66860803	14.55440898	14.45513454	14.53915881	14.8376772	14.78978834	14.77262387	14.76321237	14.78432812	14.67964503	14.74130897	14.53746109	14.82162452	14.62193739	14.72557928	14.71446019	14.66711154	14.77807713	14.64818903	14.596248	15.02941665	14.71198954	14.90486978	14.92165501	14.61867227	14.71306426	14.63741734	14.72163326	14.97929121	14.83560635	14.84023701	14.80670065	14.76875294	14.72478028	14.49204094	14.59257383
